dst,pagerank_score
3092,0.01948163308845088
750,0.002497271986173441
1346,0.01997940407268307
149,0.001849985388809981
2292,0.002700226849736128
1776,0.039925368888413366
7528,0.0030411426685503476
1450,0.01174290359073922
408,0.03861101313641532
138,0.05443277251884146
1069,0.014045942769589493
1395,0.0026739239239486658
41,0.0062655088178644085
3365,0.003331336455672467
1865,0.006464154775296637
3229,0.00020015649625624438
3192,0.00052975438672111
1178,0.07635107822967861
7551,0.000986263876184273
642,0.006703413734024184
7587,-0.00018541606736927397
7517,0.0040328087482605
7536,0.0007218238316774993
1151,0.0007165764596467736
429,0.048689041761195095
956,0.0070918400073083756
640,0.028022994132622138
2211,0.001195994002014263
98,0.02199565780706563
696,0.03143479507141932
878,0.0016484972089427085
1782,0.0016941356610440136
1768,0.004990114565692669
1310,0.0046588574733293425
417,0.02173071409497274
666,0.0019035798881138202
980,0.011942534963461461
645,0.06697973872470618
371,0.004929977701033589
7562,0.00023146432701899675
1171,0.028563887555789844
2981,0.005641820699957496
506,0.00010224794113436482
1325,0.0008721039695996802
2922,0.0013570481239142437
686,0.04061056784639341
1287,4.793824583449824e-05
1495,0.009274322730563805
2192,0.002679184509106158
2866,0.01305777323541697
497,0.0016108654983516253
2361,0.004709199378549683
3378,3.8656562054781396e-05
2381,0.01668574034329589
614,0.0019370169930174954
6369,0.0015382040466823213
253,0.0003893752567316329
6014,0.010087647397900728
3145,0.00646581542611966
1649,0.014270574545273314
3002,0.0005330533977520798
2302,0.005478894166391289
2301,0.00399607814163264
882,0.0007162452386998497
221,0.0017562836888495455
7590,0.004656016966874119
699,0.034025694524576745
3019,0.0010274502334493782
1046,0.001428313511864765
7501,0.0005404713731570329
3011,0.00036825445251964696
1162,0.0005400388376784633
204,0.0013275737793110502
1516,0.135047599133525
743,0.0012353215790103572
2987,0.002016243904843975
1153,0.003037804780397528
1033,0.022947964436426625
7588,-0.0008899041731320903
1784,4.148255244586903e-05
362,0.005674706092439074
1308,0.0007337162279760739
7442,0.0010260899052638097
319,0.033042464337798595
1757,0.0033375919061764256
2210,4.059353964053253e-05
2923,0.0023458417953088405
2209,0.001029530690856296
7565,0.002547793865256283
7600,-0.0010806185761122837
452,0.043637640545313404
2869,0.00943219644030345
2889,0.0015218470691466764
687,0.005218045017562374
7566,-9.09159247339174e-05
2142,0.004159230966662251
1731,0.006137400406342499
2358,0.0005910981594050888
321,0.0012273428600723109
7602,-0.00026317022438286647
7601,-9.251817703418573e-05
7599,0.004753576249567072
7598,-2.559316217347986e-05
7594,0.0011386937173404194
1499,0.0003794889225170036
2307,0.00515116868759265
3351,0.0006978523429845125
3177,0.00827860382367642
3052,0.001192249178681811
407,0.02470710564375555
1317,0.003508709347140148
7540,1.831293088640796e-05
7567,-1.7452530781115564e-05
7504,0.0013926506641770756
7398,0.005778063193253731
7507,0.004300432939323683
7558,0.00011463817637402457
7574,0.0006175088605791744
7586,-4.656716448430862e-05
7484,0.014109437858071594
7513,0.004674752635747286
7506,0.0023351299614907633
7417,0.00029245082290890734
7505,0.01093751544890529
7483,0.00024374821388851905
7535,0.0003829007082013128
500,0.00278930685917834
1518,0.014377101003109545
600,0.005689567197446261
2330,0.00020415766166204897
1343,0.000866293392247297
892,5.835192968829335e-05
3018,0.0005281383171282363
487,0.0014277660719263065
308,0.0006868149169578433
7515,0.0010545467654005844
3159,0.003000122495614728
3131,0.0020113288242201315
3116,0.010416075031074203
451,0.026617435158272047
962,0.0006006630623333939
2253,0.005311468643682623
2921,3.374148143093788e-05
1159,0.0002052178977020431
201,0.0026863997178214007
869,0.00011901295063145609
157,0.0003080026182421253
3028,0.003164921440847161
981,0.01470897807929206
694,0.013139573642730098
1556,0.003214540350002153
1788,0.00728622207003049
1041,0.00015443011354268144
1298,0.0007582235255401094
961,0.005015918862060779
2955,0.004648111947939056
2172,0.0001991444304266694
284,0.000599817076974541
1896,0.0176677605564337
3400,0.0005281383171282363
2344,0.010584178232188211
128,0.1404848263885398
2389,0.00019916805068556935
983,0.016522544640409306
707,0.009680898511032675
225,0.04107307747984279
3369,0.003845155665446184
393,0.004363492173937353
591,0.0014661692700636113
547,0.026292101108177323
739,0.0015881538253991747
592,0.008860268888769453
457,0.0011929928366506597
1794,4.186936170440705e-05
812,0.0071013016708790485
317,0.0037847083528562255
147,0.004772235160781566
360,0.026649812906799773
427,0.04269038807599642
7352,0.00036567988647858606
7362,0.0002008809412461533
7361,3.6081996013720504e-05
7359,3.6081996013720504e-05
7360,0.0002008809412461533
7358,0.00036567988647858606
7496,0.002516843104185647
7382,3.695968898226399e-05
7357,3.6081996013720504e-05
7354,0.0002008809412461533
7356,0.0005304788317110189
7355,0.0006952777769434516
7353,0.0015192725031056157
7489,0.0003744568161640209
7487,0.00564802306360187
7495,4.485892569915535e-05
7494,0.0005392557613964537
7493,0.0005392557613964537
7492,0.004329631501742408
7491,0.0015280494327910505
7490,0.0048240283374397066
7486,0.0023520441589532145
7488,0.006307218844531602
7351,0.00036567988647858606
7350,0.0002008809412461533
1883,0.011120608634944396
2821,0.019840523764993352
3129,0.0012095509826360732
4017,0.012890399724143476
593,0.0007482498318864039
130,0.06264762994347599
78,0.0367417724187952
2031,0.014385040748732678
7328,0.0006960277285213342
758,0.0005982828299273882
229,0.003234597569598925
780,0.1496065365407755
1104,0.001614114642256535
5446,3.6846245673404626e-05
4934,0.00032492105693822707
665,0.03681680278812339
7345,3.6081996013720504e-05
1584,0.0009536973054871894
6792,0.010601938607551679
527,0.0002607713959608524
7347,3.6081996013720504e-05
7381,0.001520442760397007
7408,0.007786313451103627
7475,4.661431163624231e-05
7474,4.661431163624231e-05
7543,1.1506592894502955e-05
7542,1.0374085838317814e-05
7470,0.00696817001139842
7459,0.0002114132568686751
7472,0.0002114132568686751
7471,0.005155381613841659
7435,0.0018733943568087583
7412,0.007255959222932559
176,0.002067468037644773
267,0.002585000769947563
1478,0.0018527828803316009
1163,0.036787597674368885
2819,0.002837097811436985
1023,0.05892613267849411
2777,3.5515742485627934e-05
546,0.06963474286630032
548,0.025298298062400113
2727,3.5515742485627934e-05
1734,0.0010228675567682645
315,0.022630160220680005
943,0.0035526000174950527
854,0.06337788366075292
2124,0.003826492256628232
513,0.0008727561261251944
1714,0.016517252716816633
2122,3.6200771144003334e-05
1048,7.853188938487319e-05
329,0.07008796197518405
2992,0.014702621868172146
316,0.005730588150634703
1484,0.006861101401809303
2479,0.021788976513166757
2145,0.009924056460194893
409,0.026944206867395876
2781,0.0033314946471342836
2770,0.00036511363295049353
1476,0.03733936708313983
2128,0.007621884458176215
467,0.00029840845404796655
7387,0.0061622835024278694
622,0.0021746621388604066
1721,0.0013825974831017805
2760,3.5515742485627934e-05
132,0.026132358038857408
824,0.03201466563395763
7518,9.663697345668047e-05
1743,4.043688790135702e-05
977,0.0005341406045260176
518,0.0020671067031086095
234,0.006502359613276035
1725,0.007947073121168999
443,0.0642741513770826
1470,0.003334238549944698
2139,0.006628237801442624
2141,3.9528053198969574e-05
7388,3.4251158235526754e-05
1286,0.0010283712592937312
1726,0.001806063049326573
1292,6.450248077127763e-06
1472,0.024170798569893688
7334,0.0008708061139753137
7537,9.495681872085114e-05
7534,0.005980675204028713
7564,0.0018508456006613124
334,0.009157740940387881
187,0.057353457565434404
2179,0.0021817059173867815
102,0.07020036260677066
975,0.03509380042797646
935,4.9523580073638666e-05
1797,3.88235846916748e-05
2250,0.0061332638721813115
1040,0.0003646053519894039
1424,0.021465686627968536
1772,0.003173124230218275
2204,0.0013639120350543274
1150,0.0012024986472159798
1762,0.010606612236807303
2190,0.0020132902413704913
1018,0.01078809137693215
482,0.000256540755929283
413,0.043374045673069225
1673,0.007961946671304754
1562,0.003829002883614358
3122,0.0008593020448139774
1111,0.052127468151120106
1031,0.016024394511478246
3014,0.022942360705959973
2986,0.0033312862233004694
456,0.009618009998304752
1137,4.262002744699132e-05
1327,4.2233374474981745e-05
941,7.091850388057038e-05
2957,0.0041552809494626326
741,0.00017582375663660602
2215,0.034149559870912484
1324,0.020970876419597436
2908,0.005969610744675661
639,0.04912180902912685
1146,0.00037148225177619605
2787,0.0020128946614410073
2188,0.0017394691209629244
69,0.044778868288269436
1307,0.001199795942802537
2778,0.00036490520911667916
914,5.9404784759588966e-05
48,0.05261025942240164
1078,0.00036932988428468064
383,0.03288495469471897
2582,0.0013536988805112758
1981,7.275555197633556e-05
2558,0.024425551213051868
226,0.0014499114282319208
1992,4.0657066269602436e-05
1430,0.013886865146626562
1988,4.935040614850932e-05
478,0.0002829867289439075
1967,0.00022819243887763784
2519,3.530731865181358e-05
719,0.02924423952513606
7438,3.35419079570728e-05
569,0.004091318574039808
970,0.00926681731117444
1044,0.00450893009964015
3135,0.0015184978257437086
967,0.0002339619359238994
327,0.010879989251679838
7399,0.001689358076347273
1513,0.0023346581834997574
552,0.023497254570727648
1116,0.00020978378469078846
398,0.072725801279739
6878,0.009157828420088682
171,0.0004851309020752584
1030,0.010159947134972128
799,0.0015349559658775873
2802,0.004980302180505105
942,0.018358866218517515
762,0.003313045925603538
3345,0.0036611995762407465
1887,0.0003777034160335981
1190,0.04916232593125681
894,1.5355157972819895e-06
494,0.00014821752996865774
3269,0.0038259985214731795
2356,0.005253016678578292
966,0.004961378553368704
7538,0.0006915089309434044
2257,0.0010271584409930964
488,0.0013312088995766115
1512,0.021471522593483512
1775,0.00798342038560852
1508,0.0058195420536141995
1767,3.999693838099662e-05
2915,0.003331601685775881
550,0.10828890569333163
7593,0.0034871820663142004
949,0.0010357833793429591
1755,0.031679780495087004
1145,0.005808960857432579
1754,0.04206806346548264
1311,0.0013804483900392913
2865,0.018822702537624563
634,0.06223298337892362
2168,0.013551339127441097
735,0.10307477542465854
870,0.0012127577426822513
1716,0.03689907634104232
1697,0.005133366360968713
732,0.013814530353771049
7446,2.931128112871024e-05
1871,5.15700160811e-05
7434,2.566943490149697e-05
3224,0.0013540143429866874
2918,3.562278112722518e-05
2180,0.013056001754489118
1748,0.026900807293486758
2791,0.0051443900833326416
7445,0.002996857202666054
680,0.022855309278407794
183,0.0009539919023665688
7499,0.0008678727852057342
7573,-1.851801913128355e-05
7592,0.0012184685124173788
4910,0.0019529344122036958
651,0.004866840922686948
1586,0.00016193369351556682
751,0.0376402414837868
1577,0.06118673229567222
627,0.009844468435541855
898,0.014075466229654854
1210,0.0027497686710978913
3354,0.0005298876708112439
3366,3.549083511394551e-05
496,0.001000166352212402
530,0.005392579693797617
376,0.02113469556258259
2396,0.0003126344803199443
1873,0.0001495639150871048
7391,9.195840905522679e-05
397,0.005344380808332403
3297,0.0023426760683680045
1553,0.005643097307316176
3293,0.0015186813422058405
822,0.007650184177961592
3281,0.06480147631146004
1861,0.0008611877536999513
3234,0.012725009618011271
1187,0.0020309300877472385
3232,0.001189083451740975
3060,0.0015188664954739084
7337,2.0868651225633448e-05
1050,7.618122034527178e-05
1052,0.0001527544735610854
3119,0.008440422195236085
5389,0.0004905478827259323
2275,0.016516334761284973
1168,0.0021886089217072803
1534,0.00564113287526378
1529,0.009101910725144869
965,0.0340002237149405
1817,0.0333265914246528
3075,0.007946025359538788
2277,0.0036620170331552186
2284,0.01684593265174984
1172,0.06777378390448026
1528,0.008459669485746262
7397,0.002687868805690048
1813,0.02030986993253749
2283,3.6440238041697434e-05
2270,0.002344265530385742
1533,0.02163450821314804
279,0.008676887981151451
1531,0.004330746828589509
3241,0.003496453838263102
1332,0.0001686817826035914
3180,0.010582808483257712
1182,0.012126401415538923
1831,0.0067624474376476035
3144,0.005968438016749593
1828,0.0021872287096353134
1808,6.516647212507438e-05
884,0.00027636036213654397
1351,0.0010386700777770793
3089,0.004814845400122564
1537,0.00732270104421465
3045,3.567598838201331e-05
1807,0.00020936888902902008
2278,0.0013554718589911452
3076,0.010747607428490145
3073,0.004320448564425265
952,0.020264452465246385
3072,0.0028372580573333703
1810,0.0010259981590959783
3061,0.0030020570025658033
3047,0.001848464385938774
3056,0.001848464385938774
2243,0.007287593828268739
3054,0.01288999371651177
1532,0.022286466402829476
3051,0.0005300728240793117
3050,0.0002004749336144461
1335,0.00025992400401712477
3046,3.567598838201331e-05
2268,0.004486924296224468
881,0.007421377641820595
2267,3.708029713168289e-05
2266,3.783646338150497e-05
3041,3.567598838201331e-05
3039,0.006133236961982026
3037,0.004485247509657698
3036,0.0002004749336144461
3038,0.0010244696597766102
5533,0.0007255419364054155
127,0.05601651129713019
659,0.0119094087812346
1394,0.008608278139107254
2288,0.0191531178850039
1049,0.002868761065180266
428,0.01806339531076925
7580,0.000834986492466182
1759,3.791845777819172e-05
3370,0.0036612527834955343
2355,3.792288238148463e-05
2279,0.008606625449218187
1497,0.0038551022359099734
7549,0.00263095911196421
7478,2.7269242125487973e-05
7429,0.011249646760784283
392,0.003463943609451173
1027,0.018686244254296668
1289,0.0013936614042683194
1481,0.010590267324939676
588,0.03558187300510415
693,0.023480591559903813
689,0.05820778046898792
1730,0.008112205675813859
1333,0.00042571741218011067
1158,0.007784082957259814
2825,3.551251251897928e-05
50,0.03883360042612884
2818,0.001683501964843307
2157,0.012071185262104362
2148,0.001850237887661491
542,0.00027077887761983504
1293,0.008552986848356765
1256,0.03350830171061244
2146,0.019493022519943403
2804,0.0072866661027460216
945,0.0022049913778774445
2138,0.0020166106271823467
939,7.38092374394593e-05
2796,0.008275459774140619
2135,3.615448223311394e-05
4057,0.0001977581691156492
2813,0.0058034755956541265
2812,0.0021778988005406053
2134,3.6271598329611475e-05
7335,0.0014955603738460018
352,0.007369857911373638
64,0.0825306782213304
246,0.001217580980965135
86,0.014045059655708974
233,0.0387681123997794
953,0.008134191378506355
605,0.00030251834391735325
192,0.00795407300870122
3447,0.0002014390639543553
766,0.0407812151343268
1074,0.00016469387246957002
558,0.030405990317374076
1596,0.03316864558772062
1894,0.06464128340983477
498,0.00013498914953145787
698,0.0015483677823124133
2436,0.0011919611153485454
1396,0.057899130283952084
3410,0.036622005960322
7161,0.0021762177892442093
378,0.018060285453113317
984,0.0037606706348080137
180,0.005168984982753812
186,0.0019290456845560064
499,0.0024828788139024467
832,0.00780433354440192
900,0.0005688343469469114
2289,0.005651038726621993
1134,0.00011310217327676056
2434,0.0002100809639523219
906,0.003669183667735775
1906,0.029045509960689695
905,0.00029974067643122554
2426,0.002527348413870675
1895,0.039275079065537094
374,0.056147781095424544
2417,3.893286770097488e-05
7087,0.002506895917208821
3372,0.0030082881090787157
7063,0.0048140811504628804
94,0.0032084835821998754
3120,0.018988518820451692
438,0.08514875946124652
1471,0.04422631255086623
853,0.0373510194131177
682,0.01666627413805422
7386,0.0010822482667379966
337,0.0008078994466287509
897,0.00011089524650599556
1202,0.0010999199847454577
230,0.00019250203673129077
3451,0.0003662380091867881
2437,0.003334295809937348
3443,0.000529757301513002
3448,0.005145407420927338
2287,0.010141830023159189
7325,0.0005223950544212543
2433,0.008289070124785069
3442,0.002014227461511116
3382,3.664011872192251e-05
3439,0.0076173915994138305
2432,0.014375825140510345
1075,0.06531808706201035
1390,0.05132020749403692
1599,4.3518365659079613e-05
3438,0.002014227461511116
2422,0.006635619471767581
604,0.0028125166805033574
2431,0.0011945536853479354
902,0.003715755037605526
1905,0.03289482411371118
3437,0.0031678200781381457
653,0.015276550318628956
3434,0.010913370504062487
7310,0.03414831958941167
3433,0.00877098421604086
3430,0.0002014390639543553
3431,0.017505328313359797
1208,5.41939780927922e-05
1904,0.01685189019830371
3427,0.0015198306258138177
2428,0.005811624745605417
1903,0.058049273225385944
6921,2.9618574973574645e-05
3091,0.0006958358996516536
3286,0.008981215862783812
7369,3.153354145039679e-05
764,0.0005591231294126124
2312,0.0031748416218864936
1393,0.016715598720689572
3407,0.002014227461511116
1205,0.0011628554320484705
2633,0.012561359956386815
1070,6.557763838620794e-05
1387,0.0010550178944428916
1385,7.204572113783421e-05
2828,3.235957031245752e-05
1891,0.005976636464890831
7330,0.00036278124918760144
7321,0.0008588548714516694
7312,0.002836467620097935
3428,0.035799945207748096
400,0.022511199708833425
7368,0.0011867759753497655
7366,3.3183358722735866e-05
7560,5.431949440589189e-06
7393,0.000685144821851139
55,0.04451422836502751
80,0.006708669348131957
1249,0.010165809334007197
369,0.039740729069882456
7379,3.461115089631296e-05
2445,0.004320146638633785
779,0.025426315880358902
442,0.021232385938945133
993,0.03575453331013682
655,0.007559164520058378
1664,0.0010250923817215379
565,0.022652612725026337
470,0.0016181653423625044
101,0.05230379260298872
2003,0.001024630057853334
1983,0.001024630057853334
1640,0.015203252226788531
1925,0.001683825838783065
3194,3.537406259053317e-05
2340,0.0020180679826512526
2954,0.0018481624601472937
2206,0.00712221087367945
2950,0.010088109721768932
2944,0.004155347693401352
2930,0.0021777603506121595
1326,6.77688420114823e-05
926,0.010450253374484755
2565,0.017998459092925707
2556,0.009099316050374336
850,0.04943019263781727
537,0.0018659771799816364
1093,0.0016937955227695493
298,0.0017605088209769952
1610,0.0013588722017215211
1083,0.020336747386922004
1917,0.00020391783115541816
1914,0.016364512728098076
1212,0.0031851565534958856
1910,0.03415171216517711
134,0.02112580778986127
1407,0.025594178308850718
2077,4.286370925543756e-05
1427,9.07439504346478e-05
406,0.009141407213952044
607,0.00585391696411639
1300,0.0013567501365802845
1746,0.0003717153335965627
1735,0.00415633186781607
2125,3.587607091094349e-05
212,0.0054679299409462175
1304,0.04818563768278486
344,0.007690966752875043
660,0.008979544297011479
934,0.0034707555140685836
5140,0.019965853123397954
1305,0.018001037623492182
1490,0.008062868601477766
1489,0.006139068875694122
2143,0.0006960117705561594
1732,0.005960103253640657
2738,3.539390481663634e-05
2105,0.007782217142828603
1989,0.0014699689505543409
580,0.00030754034882152887
516,0.017814817054703874
2797,0.0003649917952815019
243,0.005126499389361609
872,0.00317962918435358
1170,0.01061287052322492
860,0.05426439027582707
1306,0.005805614936490978
220,0.000338371242473095
690,0.00014797817634406232
868,0.00014999655332939677
1130,0.0007503498844269823
2199,0.0010261904106293775
1800,0.0026733389312213547
2228,0.05573805127313801
866,0.0001578928800528173
1703,0.0005322770319392544
1564,0.009266479316307861
1526,0.00845090546373868
1164,0.08345922575662294
2200,0.002178394072597356
2803,0.005638623899551744
7372,0.004291356530492875
630,0.011147192945606333
2091,0.0005313156194239067
1271,0.008451059280518949
2693,0.01486736483256798
729,0.03252850357773096
2086,0.0005313156194239067
3053,0.0033314386662976854
954,0.022818731802981624
2961,0.013548973270708519
2690,0.017339349011054474
2118,0.057057678061276706
2758,0.0008594544878111934
2097,0.006299692092147702
1477,0.004292859699869374
2106,0.001684333817910157
2710,0.02310731209418962
294,0.008595083611122075
2247,0.0038267795751040054
708,0.004077401919201667
3364,0.00020034183395461347
1370,0.011644319604647149
1199,0.0005561000505375723
1882,0.009279011937893489
551,0.05232757518890185
1581,0.017864468437454074
2388,3.905366059635462e-05
3185,0.010912273274062745
3373,0.001353934450581643
332,0.008245819687895227
1042,0.0003683645943823662
730,0.026628502966442882
1771,3.74913770860153e-05
7547,-9.204773267594442e-06
1269,0.0006007540528499427
1301,0.023274172899764134
738,0.08638947988944139
700,0.009754229377178465
2759,0.00481464007931847
254,0.013068442021129436
579,0.012427483903064952
1004,0.019260303002393463
669,0.017991626188918124
2520,3.5470667577919076e-05
2486,3.5470667577919076e-05
235,0.043491716677452386
916,0.020020617808211367
1297,0.0043383544172947396
1986,0.0013551245294370843
28,0.13102976299065036
210,0.06198068847403772
1638,0.014016010908566056
2317,0.003331704735399779
2239,0.09512471722986483
851,0.01984707499691846
1132,0.0008652773555450887
2310,0.0030063808280860814
7555,0.0004193884641172272
2171,0.0053103632519110695
1258,0.02509311330999448
685,0.025530748443525167
2159,0.00349848694738321
2817,0.007286472374963769
933,6.659154148618182e-05
2773,0.0005297156204340245
1278,0.007490663827468383
2638,0.025249557405298943
2079,4.553193927977762e-05
539,0.006705053694015737
7579,0.033858985168138116
1113,4.8181438791670674e-05
342,0.019863045363381602
802,0.015862144919378242
2651,0.021788779555417855
2255,0.018004021050070578
940,0.0005627503421074237
1744,4.1841530295300694e-05
2745,3.531878473672617e-05
1138,9.527098276731249e-05
1082,3.739482912605761e-05
440,0.04903556913476902
1416,0.0006951774691756181
129,0.009089583628332985
844,0.03477571513865054
932,0.014049151362350867
1422,0.0008599764144080509
770,0.013350912693792146
1220,4.159892324456526e-05
1613,0.054262199404821236
713,0.004676223887248963
167,0.01591515307187203
847,0.015222340788325562
1400,0.040584180488984205
845,0.015074061459982325
908,0.005477414480781841
1911,0.02772254767865121
1226,0.0001869562061839726
2443,3.561830916241451e-05
2447,3.561830916241451e-05
1402,0.013402091130240193
1080,3.6955746066861727e-05
1601,0.0017416218278665345
2438,0.0003652161996272801
1131,4.878335798848908e-05
843,0.060025891521992655
2441,0.0002004172543948473
1919,0.00020125564767823213
485,0.004852022087049932
3147,0.0041554674664242034
143,0.251203120737893
643,0.008897612119581537
7548,0.00013707539534329688
1165,0.007949135653004147
1787,0.0003686742019481196
663,0.058258864644335016
1792,0.0005273454496416216
3082,0.006627511517733775
813,0.002059308214724747
7553,-0.000200075239523967
2980,0.020470622917258128
1764,0.0044334249757282725
2196,0.006793788682702703
1032,0.0157180210263983
3071,0.01651544823167974
1155,0.0005447199982251147
6257,0.000199710683954762
1294,0.0012234630133858258
3304,3.553936274452788e-05
1876,0.0002051189335077507
2372,0.0026734927437548437
2650,0.03826889465666894
1568,0.003510190080879928
7443,7.704100121241642e-05
1946,0.0025102919168721507
505,0.0008613795906360253
1711,4.8788860530108144e-05
1021,0.019439498285120725
760,0.00031268300795052665
1035,0.02665242807014638
1501,0.01704011973393288
816,0.0006071128385659603
6736,0.0036604885338358505
2387,0.0007334599004337614
2418,4.3272274534315496e-05
6667,0.003990086424300716
6317,3.491173872232919e-05
3074,0.0018525846884518535
6290,0.003495689588603418
6131,0.015690811535803442
3166,0.0002008932597439574
195,0.04437581610231483
726,0.10117041417492685
1455,0.013224080512269419
2602,0.010418649597115264
1674,0.007949474036128112
275,0.0003469731182235712
2028,0.034645498855032555
2022,0.002015307699010862
7561,-0.0006349359901037851
1255,0.03168717641259687
671,0.006098821804769168
2064,0.01750712395343013
677,0.003134302955941609
322,0.0015704864636268048
1120,0.010730205711309669
2620,3.703145004258515e-05
931,0.0013839007549510548
857,0.00024107488714535927
670,0.006164138836106148
1237,0.004339188602955436
2604,0.00036591393793686434
1449,0.003513259160234346
2029,0.012268886227996547
675,0.005366090955400824
2585,3.631604747199877e-05
514,0.005186201437118588
1007,0.004859175064757825
2385,0.004321784215699667
1188,0.0008974691193187709
3264,0.03414934335230296
7426,0.0025408549212034737
960,0.0016975494805203388
1149,0.0018896737944696079
1517,0.008461525866889133
2256,0.009902422143582192
3191,2.4698584179277743e-05
3164,2.4698584179277743e-05
1552,0.010751949756101987
1540,0.02806392441952068
3100,0.0015078890912711728
3080,0.0015078890912711728
2970,0.004968666941152261
2972,0.006616656393476589
7421,0.006734713535821692
1103,0.003272387160598465
285,0.0025555923262564934
1569,0.0008654599057162845
2977,0.00992378465850141
566,0.007193865975156374
1506,0.008775407048644665
2365,0.0026732130340625182
3312,3.5670824532961394e-05
307,0.025941631843706247
1774,0.003505447498942596
7411,-0.0009700048192212081
2132,5.439494119522238e-05
2878,0.000529993603078003
1144,0.0071390068384106645
629,0.02338348189969789
1280,0.005655243999620423
2968,0.002837178836332062
1191,0.09646042588860439
1833,0.00020488220550169214
7428,0.00026326932540536113
1166,0.00943285475035729
2932,0.005968358795748285
1314,0.025043965881273847
635,0.005968716161588103
2150,0.0026738019759094214
2809,3.55967673807046e-05
2007,4.683123737806119e-05
2596,3.55967673807046e-05
540,0.011598116271350403
404,0.01615474243193181
3322,0.000529993603078003
1349,0.002415220564663127
1766,0.00910709134003668
2414,0.008441360138000243
2369,0.010891168538845543
1863,0.01108176728429896
1352,0.006804904346491797
3362,0.00020446263780465396
490,0.001324646393199925
1381,0.0007009729512091687
2350,0.00042153307538589867
2807,3.567598838201331e-05
800,7.815525180128253e-05
232,0.004072134677473292
598,0.006227330586025079
2208,0.00136043629740551
1597,0.0003708844668437681
6434,0.0005293085744196276
2223,0.0063114311885630525
486,0.00031441086981974243
1689,0.00022394883182307463
4888,3.491173872232919e-05
3999,0.012230033685922355
2561,0.02475876583430059
1658,0.020020266662972547
3441,0.002023733551508879
7384,0.0010031088817884389
2379,0.0079468546517227
1067,4.918987364095544e-05
3368,0.011077237840217125
2374,0.0008659446080270452
3187,0.005968470538011708
2377,0.007618162182759878
1173,0.05841753371840332
657,0.006924945554714388
297,0.025873217372975973
610,0.00834895746056126
990,0.006382214536336736
1076,4.407077792126783e-05
7371,0.0025645338509364935
1399,0.06415710908193197
1926,0.0010252133926669067
1019,0.00646734854171214
601,0.0025289854674993514
7448,2.7371825972425438e-05
1047,0.0003825594079144404
947,0.006416473949069291
742,0.001056864719978146
2914,0.0003652738788468789
2906,0.011077205318955011
2399,3.7718619290623605e-05
3108,0.0021780622764036393
2967,0.0008596707145441772
2577,0.014702782114068532
1141,0.0004214462288336619
793,0.04355682276345484
2841,3.567598838201331e-05
2840,0.0006948717693117444
2162,0.009924376951987664
7456,0.00035686713259035354
618,0.01216965903509949
7392,0.01075062759581998
2313,0.0015196307451335925
2232,0.02442668413244175
3310,3.567598838201331e-05
3044,0.015032380004533398
1728,0.002015032539044806
7454,0.0034880470920065766
2111,0.01602597316379081
2070,0.011408178858807306
7533,0.0014772571336872764
784,0.01331930899194807
785,0.0038321092446019006
515,0.0015207583366496273
2016,0.0015202421448613397
240,0.0005943240771036098
1276,0.03155460816915303
1125,0.0018639518020152916
2630,0.022283839294624314
1001,0.004194230331558523
924,0.001698358947719747
2873,0.014373489923467538
1243,0.010776618843319158
792,0.02247747349029291
2891,0.0006949459129354452
3033,0.009264491065021951
2140,0.0038268236655192057
2126,0.0006975585803766909
1279,0.0007077142891058832
1718,0.025590821113030154
1717,0.011738363389726485
1628,0.00201867346930819
2531,0.0005301469677030125
717,0.08180809873439458
1077,0.005650711322907461
1600,0.0011931510435471016
989,0.018165239031858658
1224,0.034332196965297684
1214,4.952294798342386e-05
2314,0.0010259841200666387
2919,3.575013200571401e-05
606,0.016958819095467835
5415,0.007286065328949372
2979,0.006308506127552132
7526,7.6123344372589696e-06
863,0.03100512690573212
992,0.005060809094424079
2155,0.0041593005519719095
2241,0.015857879860631342
2579,4.614620871968579e-05
912,0.005436925426463289
715,0.07282982613808861
1618,0.023017679471143034
1795,0.00021882387317104398
1791,3.9942098422638114e-05
1779,0.011098472302666767
1783,0.02378058374270869
1778,0.03302159542550558
2936,0.0033288480124623746
1328,0.0002450363731196267
1899,0.020463853054818164
2078,0.0003100127530197177
5392,0.000708632895002178
7378,4.491358661966233e-05
7584,0.0010294358490249575
608,0.0005342881234562383
445,0.02766260190799736
1729,0.00020220723284306344
803,0.0004563547312341869
476,0.00047263475591270026
1429,0.06216744282320055
662,0.0022788459633434383
340,0.026453890144394032
2541,0.009595497456202903
865,0.00011413327056083169
920,0.014362376881722755
1106,0.01466148464009162
2502,0.00596992066108938
1947,0.001962291730252127
533,0.00017197227269007966
1404,0.009439673620743884
1928,0.0003792392676281734
1623,0.08674324862775408
1943,0.0011963684843475085
1933,0.019980221318611564
7395,0.008519781294826174
7520,0.00018979253343704553
7571,0.0005193763022341665
7576,0.0006634746803547014
3015,0.0016843054997963266
3035,0.004211057719519931
1801,0.0002039236102037707
1827,0.002840706733922695
2258,0.0016878162716705005
1530,0.017207986314637342
1805,0.004161706297745829
3178,0.011737041158974726
2718,0.0006955118284017299
3102,0.0025083002259584904
2303,0.02541675792201632
3063,0.002343501280726058
2272,0.009602144517618006
3032,3.631604747199877e-05
1803,5.1295340801807554e-05
3308,0.00036591393793686434
3303,3.631604747199877e-05
3174,0.034808893491515315
3065,0.03645688294383965
2116,0.013055916558302561
